322.17	301.26	443.12	301.40	452.99	484.60	324.62	489.35	
322.21	301.33	443.56	301.29	453.01	485.01	324.64	489.71	
322.34	301.54	444.10	301.18	453.12	485.65	324.68	490.00	
322.18	301.33	444.61	301.23	453.18	486.26	324.62	490.54	
322.19	301.00	445.27	301.57	453.04	486.92	324.37	491.27	
322.70	301.27	446.13	301.85	453.00	487.97	324.25	491.70	
323.06	301.83	446.86	302.38	452.97	488.74	324.17	492.46	
323.04	301.58	447.60	302.79	452.97	489.50	324.06	493.13	
323.06	301.69	448.18	302.74	453.15	490.07	324.15	493.57	
322.83	302.08	448.42	302.53	453.43	490.25	324.34	494.08	
322.54	302.48	448.63	302.37	453.66	490.37	324.49	494.57	
322.21	302.77	448.80	302.35	453.87	490.47	324.60	495.00	
321.88	303.10	448.95	302.42	454.08	490.56	324.73	495.33	
321.49	303.40	449.11	302.39	454.25	490.61	324.94	495.65	
321.08	303.58	449.22	302.49	454.41	490.64	325.05	496.08	
320.80	303.86	449.37	302.59	454.58	490.71	325.17	496.46	
320.57	304.13	449.53	302.64	454.77	490.86	325.30	496.85	
320.40	304.49	449.67	302.78	454.93	490.99	325.39	497.20	
320.16	304.94	449.83	302.90	455.09	491.09	325.49	497.50	
319.84	305.27	449.96	303.01	455.25	491.19	325.61	497.82	
319.50	305.59	450.10	303.16	455.36	491.26	325.75	498.09	
319.22	306.14	450.20	303.31	455.48	491.31	325.86	498.38	
318.88	306.62	450.28	303.38	455.54	491.32	325.94	498.67	
318.52	307.06	450.26	303.52	455.65	491.34	325.95	499.01	
318.11	307.28	450.19	303.70	455.73	491.37	325.96	499.33	
317.75	307.56	450.14	303.89	455.81	491.40	325.99	499.56	
317.48	307.92	450.11	304.08	455.85	491.47	326.01	499.77	
317.15	308.30	450.09	304.23	455.86	491.46	326.03	499.92	
316.89	308.69	450.07	304.33	455.89	491.50	326.05	500.05	
316.61	309.10	450.07	304.39	455.91	491.55	326.07	500.16	
316.26	309.36	450.02	304.47	455.92	491.59	326.10	500.28	
315.87	309.55	449.94	304.58	455.94	491.63	326.07	500.46	
315.50	309.81	449.86	304.70	455.93	491.65	326.04	500.64	
315.32	310.00	449.92	304.92	455.94	491.69	326.02	500.75	
315.26	310.18	450.01	305.16	455.97	491.71	325.99	500.78	
315.21	310.35	450.11	305.37	455.98	491.70	325.98	500.81	
315.18	310.49	450.23	305.46	455.98	491.71	326.00	500.82	
315.15	310.61	450.31	305.55	455.99	491.71	326.01	500.83	
315.16	310.66	450.35	305.61	456.00	491.73	326.01	500.85	
315.16	310.78	450.40	305.68	456.02	491.73	326.01	500.85	
315.15	310.80	450.42	305.72	456.01	491.76	326.01	500.85	
315.15	310.83	450.45	305.75	456.02	491.77	326.01	500.87	
315.15	310.83	450.45	305.75	456.02	491.77	326.01	500.87	
315.15	310.83	450.45	305.75	456.02	491.78	326.01	500.87	
315.12	310.78	450.44	305.73	456.01	491.77	326.02	500.83	
315.13	310.74	450.40	305.70	456.01	491.75	326.00	500.83	
315.12	310.65	450.33	305.64	456.01	491.75	326.00	500.83	
315.11	310.58	450.27	305.59	456.01	491.75	326.00	500.81	
315.15	310.51	450.21	305.55	456.00	491.77	325.97	500.80	
315.13	310.44	450.15	305.50	456.00	491.75	325.98	500.78	
315.18	310.41	450.12	305.43	455.99	491.75	325.99	500.76	
315.17	310.35	450.08	305.41	456.00	491.75	325.97	500.79	
315.19	310.35	450.07	305.38	456.00	491.77	325.97	500.78	
315.18	310.32	450.06	305.36	455.99	491.75	325.98	500.76	
315.20	310.33	450.05	305.34	456.00	491.76	325.99	500.76	
315.20	310.28	450.04	305.32	456.00	491.77	325.98	500.77	
315.20	310.24	450.00	305.28	456.00	491.77	325.99	500.76	
315.21	310.21	449.98	305.21	455.99	491.77	326.00	500.74	
315.22	310.15	449.97	305.14	455.98	491.76	326.00	500.74	
315.24	310.13	449.94	305.11	455.99	491.78	326.00	500.72	
315.21	310.10	449.93	305.10	455.98	491.75	326.01	500.72	
315.21	310.07	449.95	305.08	455.98	491.77	326.01	500.71	
315.21	310.08	449.95	305.09	455.99	491.77	325.99	500.72	
315.21	310.08	449.95	305.09	455.99	491.77	325.99	500.73	
315.21	310.08	449.95	305.10	455.98	491.77	326.00	500.73	
315.21	310.08	449.95	305.10	455.98	491.77	325.99	500.73	
315.21	310.08	449.95	305.10	455.98	491.77	325.99	500.73	
315.21	310.08	449.94	305.10	455.98	491.77	325.99	500.73	
315.23	310.11	449.93	305.11	455.99	491.78	325.99	500.72	
315.21	310.06	449.94	305.09	455.98	491.77	325.99	500.73	
315.22	310.07	449.93	305.11	455.99	491.77	325.99	500.73	
315.22	310.06	449.94	305.11	455.98	491.78	325.99	500.72	
315.22	310.07	449.93	305.08	455.99	491.77	326.00	500.72	
315.22	310.07	449.93	305.08	455.99	491.77	326.00	500.72	
315.24	310.08	449.93	305.08	455.99	491.78	325.99	500.71	
315.22	310.04	449.93	305.07	455.98	491.77	326.00	500.72	
315.22	310.03	449.93	305.07	455.98	491.76	326.01	500.71	
315.24	310.05	449.92	305.06	455.98	491.77	326.00	500.72	
315.26	310.06	449.93	305.04	455.98	491.77	326.00	500.69	
315.25	310.03	449.90	305.03	455.98	491.76	326.00	500.71	
315.26	310.02	449.91	305.04	455.98	491.77	326.00	500.71	
315.27	310.02	449.90	305.01	455.98	491.77	326.01	500.71	
315.26	310.03	449.91	305.02	455.98	491.77	326.00	500.70	
315.26	310.03	449.91	305.02	455.98	491.77	326.00	500.70	
315.23	310.01	449.92	305.03	455.98	491.76	326.00	500.71	
315.23	310.01	449.92	305.03	455.98	491.76	326.00	500.72	
315.24	310.02	449.93	305.04	455.98	491.77	326.00	500.71	
315.24	310.02	449.93	305.04	455.98	491.76	326.00	500.71	
315.25	310.02	449.92	305.04	455.97	491.76	326.00	500.72	
315.27	310.00	449.91	305.01	455.97	491.77	326.01	500.70	
315.27	309.97	449.88	304.98	455.98	491.76	326.01	500.70	
315.29	309.90	449.87	304.91	455.96	491.76	326.02	500.64	
315.34	309.87	449.85	304.83	455.98	491.77	326.03	500.57	
315.40	309.78	449.85	304.77	455.98	491.80	326.03	500.46	
315.53	309.72	449.86	304.71	455.99	491.81	326.06	500.36	
